Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,148,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,13513,148.0,0.0,148,148,148,148.0,0.0,148,148,0,0.0,0.0,0,0,0,0,0,0,40,0,13513.5135135135,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,56908366,203,104,56083,189916,680,0,276.2709359606,291.6989844299,1935,0,1826.1153846154,320.4178796901,4322,5,185975.052287582,363622.983468214,1022059,16,56906074,281713.237623763,416573.03294660297,1022059,184,56908350,552508.252427184,440303.311846899,1024738,55,0,0,0,0,4072,2092,3.56713809,1.8274993171,0,1935,798.6980519481,794.0870875836999,630574.302667203,0,0,1,1,0,0,0,1,0,801.2996742671,276.2709359606,1826.1153846154,0,0,0,0,0,0,203,56083,104,189916,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,307,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,6514,307.0,0.0,307,307,307,307.0,0.0,307,307,0,0.0,0.0,0,0,0,0,0,0,40,0,6514.657980456,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,56963541,203,104,56330,189999,680,0,277.4876847291,292.86878012569997,1935,0,1826.9134615385,320.4300844807,4324,5,186155.362745098,363485.47781963204,1018152,24,56961341,281986.836633663,416327.340716865,1018152,422,56963509,553043.776699029,439409.605608791,1020694,38,0,0,0,0,4072,2092,3.5636829529000003,1.8257291975999999,0,1935,799.7694805195,794.1925500926,630741.806622531,0,0,1,1,0,0,0,1,0,802.3745928339,277.4876847291,1826.9134615385,0,0,0,0,0,0,203,56330,104,189999,8192,1284,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,137,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,14598,137.0,0.0,137,137,137,137.0,0.0,137,137,0,0.0,0.0,0,0,0,0,0,0,40,0,14598.5401459854,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,57174226,203,104,56083,189922,680,0,276.2709359606,291.6989844299,1935,0,1826.1730769230999,320.4190048758,4302,5,186843.875816993,362761.52583226794,1019492,19,57172009,283029.747524752,415126.128308288,1019492,325,57174203,555089.349514563,435972.904286487,1022015,44,0,0,0,0,4072,2092,3.5505509073000003,1.8190014500999998,0,1935,798.7175324675,794.1125266411999,630614.704968485,0,0,1,1,0,0,0,1,0,801.319218241,276.2709359606,1826.1730769230999,0,0,0,0,0,0,203,56083,104,189922,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,551,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,3629,551.0,0.0,551,551,551,551.0,0.0,551,551,0,0.0,0.0,0,0,0,0,0,0,40,0,3629.7640653358003,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,57162137,203,104,56330,189988,680,0,277.4876847291,292.86878012569997,1935,0,1826.8076923076999,320.4517162765,4309,5,186804.369281046,363454.286673986,1017225,17,57159892,282969.762376237,416058.33900305704,1017225,224,57162110,554971.941747573,437730.746147044,1019862,51,0,0,0,0,4072,2092,3.5513017997000005,1.8193861437,0,1935,799.7337662338,794.1491383677001,630672.8539701339,0,0,1,1,0,0,0,1,0,802.338762215,277.4876847291,1826.8076923076999,0,0,0,0,0,0,203,56330,104,189988,8192,1284,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,132,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,22727,66.0,84.8528137424,126,6,132,66.0,84.8528137424,126,6,0,0.0,0.0,0,0,0,0,0,0,60,0,22727.2727272727,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,56391889,203,104,56083,189922,680,0,276.2709359606,291.6989844299,1936,0,1826.1730769230999,320.415217337,4362,5,184287.218954248,362971.060834866,1013849,18,56389554,279156.207920792,416298.359779666,1013849,257,56391863,547493.81553398,442907.55694890296,1016366,63,0,0,0,0,4072,2092,3.599808476,1.8442368547,0,1936,798.7175324675,794.11201391,630613.890636237,0,0,1,1,0,0,0,1,0,801.319218241,276.2709359606,1826.1730769230999,0,0,0,0,0,0,203,56083,104,189922,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,407,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,7371,203.5,277.8929650063,400,7,407,203.5,277.8929650063,400,7,0,0.0,0.0,0,0,0,0,0,0,60,0,7371.0073710074,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,56480676,203,104,56330,190010,680,0,277.4876847291,292.86878012569997,1934,0,1827.0192307692,320.4666191595,4361,5,184577.37254902,363280.625933634,1015030,19,56478468,279596.376237624,416606.57153268205,1015030,378,56480651,548355.834951456,442808.041660202,1017634,33,0,0,0,0,4072,2092,3.5941496168000002,1.8413377347,0,1934,799.8051948052,794.2438362201,630823.271373578,0,0,1,1,0,0,0,1,0,802.4104234527999,277.4876847291,1827.0192307692,0,0,0,0,0,0,203,56330,104,190010,8192,1284,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,66,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,45454,33.0,36.7695526217,59,7,66,33.0,36.7695526217,59,7,0,0.0,0.0,0,0,0,0,0,0,60,0,45454.5454545455,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,56486858,203,104,56083,189890,680,0,276.2709359606,291.6989844299,1935,0,1825.8653846154,320.3528108981,4354,5,184597.575163399,363172.56854642206,1015096,18,56484582,279626.643564356,416456.92561469,1015096,204,56486833,548415.8543689321,442591.34244304604,1017708,37,0,0,0,0,4072,2092,3.5937562681,1.8411362161000002,0,1935,798.6136363636,793.9687040466999,630386.303005627,0,0,1,1,0,0,0,1,0,801.2149837134,276.2709359606,1825.8653846154,0,0,0,0,0,0,203,56083,104,189890,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,264,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,11363,132.0,178.19090885900002,258,6,264,132.0,178.19090885900002,258,6,0,0.0,0.0,0,0,0,0,0,0,60,0,11363.636363636399,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,56918696,203,104,56330,189986,680,0,277.4876847291,292.86878012569997,1935,0,1826.7884615385,320.427465493,4327,5,186008.81045751603,363284.020036065,1013476,26,56916470,281764.702970297,416112.00562113203,1013476,387,56918670,552608.4466019421,439310.236828294,1016137,42,0,0,0,0,4072,2092,3.5664907011,1.8271676497999998,0,1935,799.7272727272999,794.1374299358,630654.257625111,0,0,1,1,0,0,0,1,0,802.332247557,277.4876847291,1826.7884615385,0,0,0,0,0,0,203,56330,104,189986,8192,1284,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,1093,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2744,546.5,764.3824304627001,1087,6,1093,546.5,764.3824304627001,1087,6,0,0.0,0.0,0,0,0,0,0,0,60,0,2744.7392497713,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,56392764,203,104,56083,189897,680,0,276.2709359606,291.6989844299,1935,0,1825.9326923076999,320.40815185509996,4361,5,184290.078431373,363100.26352270297,1012342,18,56390538,279161.079207921,416467.849655374,1012342,242,56392739,547502.32038835,443101.050363348,1014872,41,0,0,0,0,4072,2092,3.5997526207,1.8442082391999999,0,1935,798.6363636364,794.0056967623,630445.046490968,0,0,1,1,0,0,0,1,0,801.2377850163,276.2709359606,1825.9326923076999,0,0,0,0,0,0,203,56083,104,189897,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,699,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,4291,349.5,464.5691552396,678,21,699,349.5,464.5691552396,678,21,0,0.0,0.0,0,0,0,0,0,0,60,0,4291.845493562199,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,56797401,203,104,56330,189999,680,0,277.4876847291,292.86878012569997,1935,0,1826.9134615385,320.4658657005,4336,5,185612.42156862802,363268.84781634103,1017701,24,56795169,281164.202970297,416230.562602952,1017701,365,56797377,551430.844660194,440236.469041795,1020363,52,0,0,0,0,4072,2092,3.5741072025,1.8310696997999998,0,1935,799.7694805195,794.1973938722999,630749.500433605,0,0,1,1,0,0,0,1,0,802.3745928339,277.4876847291,1826.9134615385,0,0,0,0,0,0,203,56330,104,189999,8192,1284,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,59,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,50847,29.5,31.8198051534,52,7,59,29.5,31.8198051534,52,7,0,0.0,0.0,0,0,0,0,0,0,60,0,50847.4576271186,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,56755324,203,104,56083,189882,680,0,276.2709359606,291.6989844299,1935,0,1825.7884615385,320.3762555314,4333,5,185474.91503268,363619.626090159,1023604,19,56753118,280956.02970297,416743.150884061,1023604,114,56755299,551022.32038835,441490.40684764,1026209,54,0,0,0,0,4072,2092,3.5767569576,1.8324272097999998,0,1935,798.5876623377001,793.9381629715,630337.80662253,0,0,1,1,0,0,0,1,0,801.1889250814,276.2709359606,1825.7884615385,0,0,0,0,0,0,203,56083,104,189882,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,28,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,107142,14.0,8.4852813742,20,8,28,14.0,8.4852813742,20,8,0,0.0,0.0,0,0,0,0,0,0,60,0,107142.857142857,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,57157398,203,104,56330,190002,680,0,277.4876847291,292.86878012569997,1936,0,1826.9423076923001,320.4578286456,4309,5,186788.88235294103,363474.29628276103,1017408,23,57155119,282946.133663366,416090.450797555,1017408,398,57157372,554925.941747573,437834.48582184396,1019984,33,0,0,0,0,4072,2092,3.5515962431,1.8195369915000001,0,1936,799.7792207791999,794.2089440841,630767.846863234,0,0,1,1,0,0,0,1,0,802.3843648208,277.4876847291,1826.9423076923001,0,0,0,0,0,0,203,56330,104,190002,8192,1284,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,175,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,17142,87.5,96.8736290226,156,19,175,87.5,96.8736290226,156,19,0,0.0,0.0,0,0,0,0,0,0,60,0,17142.8571428571,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,57007271,203,104,56083,189889,680,0,276.2709359606,291.6989844299,1935,0,1825.8557692308,320.3460634294,4314,5,186298.27124183,364930.71305868,1121572,18,57005103,282203.48019802,418191.615929449,1121572,75,57007244,553468.388349515,442723.91979099397,1124156,43,0,0,0,0,4072,2092,3.5609492691000004,1.8243286896000002,0,1935,798.6103896103999,793.9635762507,630378.160412877,0,0,1,1,0,0,0,1,0,801.2117263844,276.2709359606,1825.8557692308,0,0,0,0,0,0,203,56083,104,189889,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,143,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,20979,71.5,94.04520189780001,138,5,143,71.5,94.04520189780001,138,5,0,0.0,0.0,0,0,0,0,0,0,60,0,20979.020979021,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,56970108,203,104,56330,190005,680,0,277.4876847291,292.86878012569997,1935,0,1826.9711538462,320.4535456006,4323,5,186176.82352941198,362980.70258896,1012628,26,56967849,282019.054455445,415651.60284764104,1012628,403,56970082,553107.59223301,438398.350245045,1015553,40,0,0,0,0,4072,2092,3.5632721637,1.825518744,0,1935,799.7889610389999,794.221002568,630787.000920089,0,0,1,1,0,0,0,1,0,802.3941368078,277.4876847291,1826.9711538462,0,0,0,0,0,0,203,56330,104,190005,8192,1284,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,109,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,27522,54.5,67.1751442127,102,7,109,54.5,67.1751442127,102,7,0,0.0,0.0,0,0,0,0,0,0,60,0,27522.9357798165,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,57487231,203,104,56083,189905,680,0,276.2709359606,291.6989844299,1936,0,1826.0096153846,320.4104314264,4279,5,187866.767973856,363289.79306833603,1020166,18,57485018,284579.297029703,415464.87905444205,1020166,237,57487206,558128.213592233,434644.59615262604,1022873,35,0,0,0,0,4072,2092,3.5312189589,1.8090973976,0,1936,798.6623376622999,794.03972054,630499.077795169,0,0,1,1,0,0,0,1,0,801.2638436482001,276.2709359606,1826.0096153846,0,0,0,0,0,0,203,56083,104,189905,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,677,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,4431,338.5,471.64022305139997,672,5,677,338.5,471.64022305139997,672,5,0,0.0,0.0,0,0,0,0,0,0,60,0,4431.3146233383,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,57778511,203,104,56330,190004,680,0,277.4876847291,292.86878012569997,1936,0,1826.9615384615,320.4810681011,4263,5,188818.663398693,363983.06719851703,1024018,26,57776296,286021.267326733,416047.219250385,1024018,445,57778485,560956.165048543,434034.254856667,1026732,33,0,0,0,0,4072,2092,3.5134169518,1.7999771575999999,0,1936,799.7857142857001,794.220515693,630786.227547697,0,0,1,1,0,0,0,1,0,802.3908794788,277.4876847291,1826.9615384615,0,0,0,0,0,0,203,56330,104,190004,8192,1284,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,144,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,20833,72.0,93.3380951166,138,6,144,72.0,93.3380951166,138,6,0,0.0,0.0,0,0,0,0,0,0,60,0,20833.3333333333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,58438149,203,104,56083,189909,680,0,276.2709359606,291.6989844299,1935,0,1826.0480769230999,320.4190332822,4209,5,190974.343137255,365007.085904976,1167494,16,58435916,289286.712871287,416637.026766838,1167494,280,58438124,567360.427184466,431053.45353421796,1170148,37,0,0,0,0,4072,2092,3.4737582123000004,1.7796593797,0,1935,798.6753246753,794.0577427384,630527.698802826,0,0,1,1,0,0,0,1,0,801.2768729642,276.2709359606,1826.0480769230999,0,0,0,0,0,0,203,56083,104,189909,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,975,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2051,975.0,0.0,975,975,975,975.0,0.0,975,975,0,0.0,0.0,0,0,0,0,0,0,40,0,2051.2820512821,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,57397913,203,104,56330,190004,680,0,277.4876847291,292.86878012569997,1936,0,1826.9615384615,320.4648905561,4291,5,187574.879084967,363101.050565007,1018372,22,57395698,284137.118811881,415317.924735955,1018372,423,57397885,557261.019417476,434913.263381625,1021013,40,0,0,0,0,4072,2092,3.5367139568,1.811912569,0,1936,799.7857142857001,794.2183256009,630782.748720335,0,0,1,1,0,0,0,1,0,802.3908794788,277.4876847291,1826.9615384615,0,0,0,0,0,0,203,56330,104,190004,8192,1284,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,147,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,20408,73.5,95.4594154602,141,6,147,73.5,95.4594154602,141,6,0,0.0,0.0,0,0,0,0,0,0,60,0,20408.163265306102,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,56971488,203,104,56083,189898,680,0,276.2709359606,291.6989844299,1937,0,1825.9423076923001,320.3644413478,4317,5,186181.333333333,362291.458997555,1021346,22,56969315,282026.311881188,414735.909415166,1021346,387,56971462,553120.990291262,436413.986537866,1024042,42,0,0,0,0,4072,2092,3.5631858518,1.8254745251,0,1937,798.6396103896001,794.0039936984,630442.3420089689,0,0,1,1,0,0,0,1,0,801.2410423453,276.2709359606,1825.9423076923001,0,0,0,0,0,0,203,56083,104,189898,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,849,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2355,849.0,0.0,849,849,849,849.0,0.0,849,849,0,0.0,0.0,0,0,0,0,0,0,40,0,2355.7126030624,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,56886616,203,104,56330,189980,680,0,277.4876847291,292.86878012569997,1935,0,1826.7307692308,320.4066054726,4329,5,185903.973856209,362728.64168276294,1023850,26,56884351,281605.698019802,415413.016542032,1023850,376,56886590,552296.990291262,438201.29744041205,1026457,35,0,0,0,0,4072,2092,3.5685019477999997,1.8281980422,0,1935,799.7077922078,794.1093298102,630609.627691527,0,0,1,1,0,0,0,1,0,802.3127035831,277.4876847291,1826.7307692308,0,0,0,0,0,0,203,56330,104,189980,8192,1284,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,556,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,5395,278.0,323.8549057834,507,49,556,278.0,323.8549057834,507,49,0,0.0,0.0,0,0,0,0,0,0,60,0,5395.6834532374,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,56705690,203,104,56083,189900,680,0,276.2709359606,291.6989844299,1935,0,1825.9615384615,320.37877834389997,4337,5,185312.712418301,362882.704589828,1014075,25,56703383,280709.816831683,415824.19156183203,1014075,440,56705665,550540.436893204,440061.419389244,1016698,36,0,0,0,0,4072,2092,3.5798876621,1.8340311175,0,1935,798.6461038961,794.0143633481,630458.809203012,0,0,1,1,0,0,0,1,0,801.2475570033,276.2709359606,1825.9615384615,0,0,0,0,0,0,203,56083,104,189900,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,352,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,8522,176.0,240.4163056034,346,6,352,176.0,240.4163056034,346,6,0,0.0,0.0,0,0,0,0,0,0,60,0,8522.7272727273,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,56597760,203,104,56330,190004,680,0,277.4876847291,292.86878012569997,1935,0,1826.9615384615,320.4511965653,4352,5,184960.0,363141.488545619,1012388,26,56595520,280175.841584158,416289.621438271,1012388,433,56597734,549492.563106796,441605.289701745,1015068,35,0,0,0,0,4072,2092,3.5867143858999997,1.8375285524,0,1935,799.7857142857001,794.2164718104,630779.804094928,0,0,1,1,0,0,0,1,0,802.3908794788,277.4876847291,1826.9615384615,0,0,0,0,0,0,203,56330,104,190004,8192,1284,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,713,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,4207,356.5,494.26764004940003,706,7,713,356.5,494.26764004940003,706,7,0,0.0,0.0,0,0,0,0,0,0,60,0,4207.5736325386,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,56252032,203,104,56083,189879,680,0,276.2709359606,291.6989844299,1935,0,1825.7596153846,320.3776744338,4372,5,183830.16993464102,362163.68500507704,1006740,18,56249750,278464.108910891,415388.48609727604,1006740,287,56252006,546135.980582524,441966.056415989,1009610,37,0,0,0,0,4072,2092,3.6087585245,1.8488221012000001,0,1935,798.5779220779,793.9257120497,630318.036253648,0,0,1,1,0,0,0,1,0,801.1791530945,276.2709359606,1825.7596153846,0,0,0,0,0,0,203,56083,104,189879,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,335,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,5970,335.0,0.0,335,335,335,335.0,0.0,335,335,0,0.0,0.0,0,0,0,0,0,0,40,0,5970.1492537313,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,56654964,203,104,56330,190002,680,0,277.4876847291,292.86878012569997,1935,0,1826.9423076923001,320.44640667650003,4347,5,185146.941176471,363242.20274695795,1020278,24,56652706,280458.940594059,416357.819872022,1020278,401,56654938,550047.941747573,441322.004455549,1022841,33,0,0,0,0,4072,2092,3.5830929131,1.8356732166,0,1935,799.7792207791999,794.2073978736,630765.390837176,0,0,1,1,0,0,0,1,0,802.3843648208,277.4876847291,1826.9423076923001,0,0,0,0,0,0,203,56330,104,190002,8192,1284,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,461,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,6507,230.5,317.4909447528,455,6,461,230.5,317.4909447528,455,6,0,0.0,0.0,0,0,0,0,0,0,60,0,6507.5921908894,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,57252181,203,104,56083,189913,680,0,276.2709359606,291.6989844299,1935,0,1826.0865384615,320.3955113614,4296,5,187098.630718954,364067.56695885706,1026615,19,57249884,283415.267326732,416767.872088746,1026615,230,57252156,555846.174757282,438502.928965299,1029153,48,0,0,0,0,4072,2092,3.5457164505,1.816524684,0,1935,798.6883116883,794.0714161425,630549.4139346,0,0,1,1,0,0,0,1,0,801.2899022800999,276.2709359606,1826.0865384615,0,0,0,0,0,0,203,56083,104,189913,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
80,6,448,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,4464,448.0,0.0,448,448,448,448.0,0.0,448,448,0,0.0,0.0,0,0,0,0,0,0,40,0,4464.2857142857,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS
