Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,22,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,90909,22.0,0.0,22,22,22,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0,0,0,40,0,90909.0909090909,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,251,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5015387,4,4,603,364,603,0,150.75,301.5,364,0,91.0,182.0,192,1,716483.857142857,1863421.77222482,4942007,21,73380,24460.0,35482.6124601896,65206,367,5015361,1671787.0,2886796.8612404997,5005171,2021,0,0,0,0,92,92,0.7975456331,0.7975456331,0,603,107.4444444444,221.41765462080002,49025.7777777778,0,0,1,1,0,0,0,1,1,120.875,150.75,91.0,0,0,0,0,0,0,4,603,4,364,8192,220,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,52,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,38461,52.0,0.0,52,52,52,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0,0,0,40,0,38461.5384615385,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2051,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5018682,5,5,445,3085,445,0,89.0,199.0100499975,2920,0,617.0,1289.3971459562,703,1,557631.333333333,1645602.39420759,4945642,7,73040,18260.0,25350.7703367505,55418,1609,5018675,1254668.75,2497997.04439635,5001651,844,0,0,0,0,112,112,0.9962775087000001,0.9962775087000001,0,2920,320.9090909091,872.8597200634,761884.0909090909,0,0,1,1,0,0,0,1,1,353.0,89.0,617.0,0,0,0,0,0,0,5,445,5,3085,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,56,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,35714,56.0,0.0,56,56,56,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0,0,0,40,0,35714.285714285696,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,8166442,11,8,2307,9011,598,0,209.7272727273,246.6714782496,2512,0,1126.375,1192.2577546703,1385,2,453691.222222222,1340608.85525774,5004806,19,3161636,316163.6,955126.725900018,3033965,364,8166415,1166630.71428571,2043228.2913197,5005170,2303,0,0,0,0,232,172,1.3469758311000002,0.9796187862000001,0,2512,565.9,882.2091827369001,778293.042105264,0,0,1,1,0,0,0,1,0,595.6842105262999,209.7272727273,1126.375,0,0,0,0,0,0,11,2307,8,9011,8192,254,5,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5017729,5,3,453,1806,453,0,90.6,202.58775876150003,1806,0,602.0,1042.6945861565,450,1,716818.4285714291,1889627.84656149,5002083,21,5017729,1254432.25,2498437.07982589,5002083,421,15244,7622.0,4331.7361415488,10685,4559,0,0,0,0,112,72,0.9964667282999999,0.597880037,0,1806,251.0,602.0627043755001,362479.5,0,0,1,1,0,0,0,1,0,282.375,90.6,602.0,0,0,0,0,0,0,5,453,3,1806,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5010641,4,4,483,526,483,0,120.75,241.5,526,0,131.5,263.0,201,1,715805.857142857,1865686.75063763,4946505,25,64136,21378.6666666667,34012.1779710346,60619,353,5010616,1670205.33333333,2888174.62626904,5005182,1913,0,0,0,0,92,92,0.7983010556999999,0.7983010556999999,0,526,112.1111111111,222.72317147330003,49605.6111111111,0,0,1,1,0,0,0,1,1,126.125,120.75,131.5,0,0,0,0,0,0,4,483,4,526,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,13,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,153846,13.0,0.0,13,13,13,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0,0,0,40,0,153846.153846154,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2051,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5004904,4,4,487,1806,487,0,121.75,243.5,1806,0,451.5,903.0,458,1,714986.2857142859,1889087.87547798,4999034,17,5870,1956.6666666667002,2937.8894351784998,5345,119,5004879,1668293.0,2887220.56479947,5002168,517,0,0,0,0,92,92,0.7992161287999999,0.7992161287999999,0,1806,254.7777777778,603.5933601726,364324.944444444,0,0,1,1,0,0,0,1,1,286.625,121.75,451.5,0,0,0,0,0,0,4,487,4,1806,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,23,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,86956,23.0,0.0,23,23,23,23.0,0.0,23,23,0,0.0,0.0,0,0,0,0,0,0,40,0,86956.5217391304,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5010281,4,4,535,388,535,0,133.75,267.5,388,0,97.0,194.0,184,1,715754.4285714291,1865007.76615209,4944897,18,65384,21794.6666666667,34930.675635225496,62101,337,5010256,1670085.33333333,2888293.25656976,5005199,1781,0,0,0,0,92,92,0.7983584154000001,0.7983584154000001,0,535,102.5555555556,206.7940467658,42763.777777777796,0,0,1,1,0,0,0,1,1,115.375,133.75,97.0,0,0,0,0,0,0,4,535,4,388,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,13,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,153846,13.0,0.0,13,13,13,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0,0,0,40,0,153846.153846154,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2051,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,9103080,7,4,1070,2241,535,0,152.8571428571,261.0532695137,1853,0,560.25,881.0283290942999,363,1,910308.0,1917248.02594877,5004566,17,9103080,1517180.0,2347694.86294501,5004566,131,4098058,1366019.33333333,2364071.63386758,4095814,416,0,0,0,0,152,92,0.7689705023000001,0.43941171560000003,0,1853,275.9166666667,542.9752142901,294822.083333333,0,0,1,1,0,0,0,1,0,301.0,152.8571428571,560.25,0,0,0,0,0,0,7,1070,4,2241,8192,227,2,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5011734,4,4,566,1866,566,0,141.5,283.0,1866,0,466.5,933.0,485,1,715962.0,1891157.57115098,5004703,27,7031,2343.6666666667,1797.2694103371,3905,379,5011707,1670569.0,2887833.76442603,5005152,2271,0,0,0,0,92,92,0.7981269556999999,0.7981269556999999,0,1866,270.2222222222,627.0099237209,393141.444444444,0,0,1,1,0,0,0,1,1,304.0,141.5,466.5,0,0,0,0,0,0,4,566,4,1866,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,60,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,33333,60.0,0.0,60,60,60,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0,0,0,40,0,33333.3333333333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5010967,4,4,586,1890,586,0,146.5,293.0,1890,0,472.5,945.0,494,1,715852.4285714291,1891225.12497965,5004747,19,6220,2073.3333333333,1467.7616745689002,3111,394,5010943,1670314.33333333,2888060.26300705,5005159,2284,0,0,0,0,92,92,0.7982491204000001,0.7982491204000001,0,1890,275.1111111111,635.8381170637,404290.111111111,0,0,1,1,0,0,0,1,1,309.5,146.5,472.5,0,0,0,0,0,0,4,586,4,1890,8192,220,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,13,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,153846,13.0,0.0,13,13,13,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0,0,0,40,0,153846.153846154,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5013860,4,4,598,1878,598,0,149.5,299.0,1878,0,469.5,939.0,493,1,716265.7142857141,1891045.25946954,5004751,19,9109,3036.3333333333003,2589.6481099434,5571,395,5013834,1671278.0,2887240.47190514,5005176,3531,0,0,0,0,92,92,0.7977885302,0.7977885302,0,1878,275.1111111111,632.7828309230999,400414.111111111,0,0,1,1,0,0,0,1,1,309.5,149.5,469.5,0,0,0,0,0,0,4,598,4,1878,8192,220,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,73,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,27397,73.0,0.0,73,73,73,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0,0,0,40,0,27397.2602739726,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5009248,5,3,599,386,599,0,119.8,267.8809437045,386,0,128.6666666667,222.85720390720002,196,1,715606.857142857,1862157.22251707,4938239,22,5009248,1252312.0,2457484.9314735,4938239,444,6109,3054.5,101.11626970969999,3126,2983,0,0,0,0,112,72,0.9981538147,0.5988922888,0,599,109.4444444444,223.6051828062,49999.2777777778,0,0,1,1,0,0,0,1,0,123.125,119.8,128.6666666667,0,0,0,0,0,0,5,599,3,386,8192,220,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5005911,5,3,602,1873,602,0,120.4,269.22258449099996,1873,0,624.3333333333001,1081.3770541922,494,1,715130.142857143,1890320.18733286,5001973,17,5005911,1251477.75,2500330.58966801,5001973,136,2802,1401.0,1180.8683245815,2236,566,0,0,0,0,112,72,0.9988191959,0.5992915176,0,1873,275.0,631.4574411629,398738.5,0,0,1,1,0,0,0,1,0,309.375,120.4,624.3333333333001,0,0,0,0,0,0,5,602,3,1873,8192,220,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5008647,5,3,607,1874,607,0,121.4,271.45865246849996,1874,0,624.6666666666999,1081.9544044614,495,1,715521.0,1891236.99023761,5004443,17,5008647,1252161.75,2501521.04870182,5004443,332,3611,1805.5,589.0199487284,2222,1389,0,0,0,0,112,72,0.9982735856999999,0.5989641514,0,1874,275.6666666667,632.0992801768,399549.5,0,0,1,1,0,0,0,1,0,310.125,121.4,624.6666666666999,0,0,0,0,0,0,5,607,3,1874,8192,220,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5013890,5,4,635,4012,635,0,127.0,283.9806331425,4012,0,1003.0,2006.0,926,1,626736.25,1743300.477804,4940843,19,73047,18261.75,30568.1520581471,63977,374,5013865,1671288.33333333,2887224.82029307,5005168,2956,0,0,0,0,112,92,0.9972296959,0.7977837567,0,4012,464.7,1262.2690371796,1593323.12222222,0,0,1,1,0,0,0,1,0,516.3333333333001,127.0,1003.0,0,0,0,0,0,0,5,635,4,4012,8192,220,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,6306,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,317,6306.0,0.0,6306,6306,6306,6306.0,0.0,6306,6306,0,0.0,0.0,0,0,0,0,0,0,40,0,317.1582619727,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2048,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5010270,4,4,660,395,660,0,165.0,330.0,395,0,98.75,197.5,210,1,715752.857142857,1867572.04241295,4950767,19,59503,19834.3333333333,31537.1627819202,56220,355,5010245,1670081.66666667,2888284.30751153,5005185,1783,0,0,0,0,92,92,0.7983601681999999,0.7983601681999999,0,660,117.22222222219999,241.8562474786,58494.4444444445,0,0,1,1,0,0,0,1,1,131.875,165.0,98.75,0,0,0,0,0,0,4,660,4,395,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,26,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,76923,26.0,0.0,26,26,26,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0,0,0,40,0,76923.07692307691,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2051,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5005197,5,3,694,1903,694,0,138.8,310.366235277,1903,0,634.3333333333001,1098.6975622679,518,1,715028.142857143,1890185.77826162,5001566,18,5005197,1251299.25,2500178.22645645,5001566,87,3199,1599.5,1646.8516933835,2764,435,0,0,0,0,112,72,0.9989616792,0.5993770075,0,1903,288.5555555556,647.4629547532,419208.277777778,0,0,1,1,0,0,0,1,0,324.625,138.8,634.3333333333001,0,0,0,0,0,0,5,694,3,1903,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5009558,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1669852.66666667,2891921.52425067,5009156,5,5009558,2504779.0,3541723.91869524,5009156,402,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5988552282999999,0.1996184094,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,26883,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5009889,5,3,694,4012,694,0,138.8,310.366235277,4012,0,1337.3333333333,2316.3292799888,939,1,715698.4285714291,1889640.40795993,5000998,20,5009889,1252472.25,2499017.99955361,5000998,365,8380,4190.0,926.3098833544,4845,3535,0,0,0,0,112,72,0.998026104,0.5988156624000001,0,4012,522.8888888888999,1328.3949379274,1764633.11111111,0,0,1,1,0,0,0,1,0,588.25,138.8,1337.3333333333,0,0,0,0,0,0,5,694,3,4012,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5203356,4,5,504,4012,504,0,126.0,252.0,2920,0,802.4,1274.7191063132,867,1,650419.5,1760661.32428268,5004704,14,198652,66217.3333333333,108747.97553211401,191741,459,5203322,1300830.5,2471176.72579961,5005178,14,0,0,0,0,92,112,0.7687346397,0.9609182997,0,2920,451.6,938.8796159963,881494.933333333,0,0,1,1,0,0,0,1,1,501.7777777778,126.0,802.4,0,0,0,0,0,0,4,504,5,4012,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,45,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,44444,45.0,0.0,45,45,45,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0,0,0,40,0,44444.4444444444,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5010187,5,3,696,1907,696,0,139.2,311.26066246799996,1907,0,635.6666666666999,1101.0069633446,519,1,715741.0,1890980.11395564,5004080,19,5010187,1252546.75,2501022.43341537,5004080,409,5705,2852.5,381.13055505949995,3122,2583,0,0,0,0,112,72,0.9979667426000001,0.5987800455,0,1907,289.2222222222,648.8662762422,421027.444444444,0,0,1,1,0,0,0,1,0,325.375,139.2,635.6666666666999,0,0,0,0,0,0,5,696,3,1907,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5009382,5,3,733,1910,733,0,146.6,327.8075655015,1910,0,636.6666666666999,1102.7390141522,527,1,715626.0,1890042.86998717,5001839,19,5009382,1252345.5,2499662.78920771,5001839,400,7032,3516.0,999.8489885978,4223,2809,0,0,0,0,112,72,0.9981271143000001,0.5988762686,0,1910,293.6666666667,652.8043351572001,426153.5,0,0,1,1,0,0,0,1,0,330.375,146.6,636.6666666666999,0,0,0,0,0,0,5,733,3,1910,8192,222,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5002033,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1667344.33333333,2886540.43348995,5000434,6,5002033,2501016.5,3534710.12653265,5000434,1599,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5997561392,0.19991871309999998,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,26883,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5002444,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1667481.33333333,2886475.5344971,5000496,7,5002444,2501222.0,3534507.18688645,5000496,1948,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5997068633,0.19990228780000002,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,26883,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5008710,4,4,731,1903,731,0,182.75,365.5,1903,0,475.75,951.5,525,1,715530.0,1890086.67429019,5001843,17,6867,2289.0,753.2867979727,3054,1548,5008685,1669561.66666667,2886156.44209255,5002208,2672,0,0,0,0,92,92,0.7986088234000001,0.7986088234000001,0,1903,292.6666666667,650.4696380309,423110.75,0,0,1,1,0,0,0,1,1,329.25,182.75,475.75,0,0,0,0,0,0,4,731,4,1903,8192,222,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,35,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,57142,35.0,0.0,35,35,35,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0,0,0,40,0,57142.8571428571,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5010548,4,4,704,2033,704,0,176.0,352.0,2033,0,508.25,1016.5,546,1,715792.5714285709,1891267.76888713,5004784,19,5764,1921.3333333332998,1350.7739756648,2775,364,5010523,1670174.33333333,2888186.6547163,5005165,2375,0,0,0,0,92,92,0.7983158728,0.7983158728,0,2033,304.1111111111,688.8716216474,474544.111111111,0,0,1,1,0,0,0,1,1,342.125,176.0,508.25,0,0,0,0,0,0,4,704,4,2033,8192,222,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,45,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,44444,45.0,0.0,45,45,45,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0,0,0,40,0,44444.4444444444,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5005246,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1668415.33333333,2889509.92942771,5004934,6,5005246,2502623.0,3538802.15347538,5004934,312,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5993711398,0.19979037989999998,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,26883,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5017082,4,4,709,1910,709,0,177.25,354.5,1910,0,477.5,955.0,522,1,716726.0,1890471.37373152,5003905,19,13177,4392.3333333333,4708.1925760671,9551,327,5017056,1672352.0,2885525.99413365,5004268,2917,0,0,0,0,92,92,0.7972761856,0.7972761856,0,1910,291.0,650.8313913757,423581.5,0,0,1,1,0,0,0,1,1,327.375,177.25,477.5,0,0,0,0,0,0,4,709,4,1910,8192,222,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,49,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,40816,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,40,0,40816.326530612205,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5010127,4,4,713,389,713,0,178.25,356.5,389,0,97.25,194.5,219,1,715732.4285714291,1868688.20403127,4953300,19,56827,18942.3333333333,30132.5013288531,53711,408,5010100,1670033.33333333,2888328.74047352,5005188,1804,0,0,0,0,92,92,0.7983829551999999,0.7983829551999999,0,713,122.4444444444,256.1142865554,65594.5277777778,0,0,1,1,0,0,0,1,1,137.75,178.25,97.25,0,0,0,0,0,0,4,713,4,389,8192,222,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,1233,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,1622,1233.0,0.0,1233,1233,1233,1233.0,0.0,1233,1233,0,0.0,0.0,0,0,0,0,0,0,40,0,1622.0600162206,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2051,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,5007471,4,4,709,385,709,0,177.25,354.5,385,0,96.25,192.5,218,1,715353.0,1868656.42749499,4952840,17,54631,18210.3333333333,31139.5139546739,54167,143,5007447,1669149.0,2889117.9798596,5005215,457,0,0,0,0,92,92,0.7988064234000001,0.7988064234000001,0,709,121.5555555556,254.4415999356,64740.5277777778,0,0,1,1,0,0,0,1,1,136.75,177.25,96.25,0,0,0,0,0,0,4,709,4,385,8192,222,1,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,390,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,5128,390.0,0.0,390,390,390,390.0,0.0,390,390,0,0.0,0.0,0,0,0,0,0,0,40,0,5128.2051282051,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2051,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,46,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,43478,46.0,0.0,46,46,46,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0,0,0,40,0,43478.2608695652,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,277,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,10830,138.5,180.31222920259998,266,11,277,277.0,0.0,277,277,0,0.0,0.0,0,0,0,0,0,0,40,20,7220.216606498199,3610.1083032490997,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,2051,221,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,331,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,9063,165.5,214.2533546995,317,14,331,331.0,0.0,331,331,0,0.0,0.0,0,0,0,0,0,0,40,20,6042.2960725076,3021.1480362538,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,2051,221,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,313,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,9584,156.5,205.76807332529998,302,11,313,313.0,0.0,313,313,0,0.0,0.0,0,0,0,0,0,0,40,20,6389.7763578275,3194.8881789137,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,2053,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
80,6,190,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,15789,95.0,120.2081528017,180,10,190,190.0,0.0,190,190,0,0.0,0.0,0,0,0,0,0,0,40,20,10526.3157894737,5263.1578947368,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,2051,221,0,20,0.0,0.0,0,0,0.0,0.0,0,0,SQL Injection
445,6,1369547,7,5,364,582,103,0,52.0,49.2172056636,409,0,116.4,167.0353256051,690,8,124504.27272727301,142438.355197672,273673,38,1369547,228257.833333333,111790.42897210199,276422,82,1095836,273959.0,1559.4214739234,276220,272857,0,0,0,0,152,112,5.1111790979,3.6508422127999998,0,409,72.7692307692,109.53321706690001,11997.5256410256,0,0,0,1,0,0,0,0,0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,255,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50072,6,23,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,86956,23.0,0.0,23,23,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,43478.2608695652,43478.2608695652,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,197,257,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
