Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
50048,6,32,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,62500,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31250.0,31250.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,127,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,54054191,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,54054191.0,0.0,54054191,54054191,54054191,54054191.0,0.0,54054191,54054191,0,0.0,0.0,0,0,0,0,0,0,40,0,0.036999906299999996,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,120440,2,2,76,132,38,38,38.0,0.0,66,66,66.0,0.0,1727,33,40146.6666666667,68430.0529908704,119162,315,120125,120125.0,0.0,120125,120125,119477,119477.0,0.0,119477,119477,0,0,0,0,16,16,16.605778811,16.605778811,38,66,49.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,61.5,38.0,66.0,0,0,0,0,0,0,2,76,2,132,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,1095,1,1,34,190,34,34,34.0,0.0,190,190,190.0,0.0,204566,1826,1095.0,0.0,1095,1095,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,913.2420091324001,913.2420091324001,34,190,86.0,90.0666419936,8112.0,0,0,0,0,0,0,0,0,1,129.0,34.0,190.0,0,0,0,0,0,0,1,34,1,190,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,1774181,8,7,1144,1581,677,0,143.0,227.9699228282,1173,0,225.8571428571,430.0986044197,1535,8,126727.214285714,245218.958900684,951997,88,1774181,253454.428571429,388853.361812589,1128599,741,1647114,274519.0,332454.710323677,951997,127386,0,0,0,0,172,152,4.5091228009,3.9454824507999997,0,1173,170.3125,319.402717323,102018.095833333,0,0,0,1,0,0,0,0,0,181.6666666667,143.0,225.8571428571,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51935,6,25,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,80000,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,40000.0,40000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,123,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,355,1,1,41,57,41,41,41.0,0.0,57,57,57.0,0.0,276056,5633,355.0,0.0,355,355,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2816.9014084507003,2816.9014084507003,41,57,46.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,69.5,41.0,57.0,0,0,0,0,0,0,1,41,1,57,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,3422781,11,10,1959,1640,677,0,178.0909090909,256.2118086839,1173,0,164.0,365.37803862730004,1051,6,171139.05,244779.844452859,868413,4,3422781,342278.1,287371.008942737,873189,4,3208027,356447.444444444,273956.733642883,868413,3885,0,0,0,0,232,236,3.2137609739,2.9216008854,0,1173,163.5909090909,299.7642977393,89858.6341991342,0,0,1,1,0,0,0,1,0,171.38095238100001,178.0909090909,164.0,0,0,0,0,0,0,11,1959,10,1640,8192,62852,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,56145,2,2,66,254,33,33,33.0,0.0,127,127,127.0,0.0,5699,71,18715.0,16572.8586248722,31536,1,31536,31536.0,0.0,31536,31536,1,1.0,0.0,1,1,0,0,0,0,16,16,35.622050049,35.622050049,33,127,70.6,51.4859204055,2650.8,0,0,0,0,0,0,0,0,1,88.25,33.0,127.0,0,0,0,0,0,0,2,66,2,254,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,30835,2,2,76,356,38,38,38.0,0.0,178,178,178.0,0.0,14010,129,10278.3333333333,16432.2809534566,29245,327,30508,30508.0,0.0,30508,30508,29572,29572.0,0.0,29572,29572,0,0,0,0,16,16,64.8613588455,64.8613588455,38,178,94.0,76.68115805069999,5880.0,0,0,0,0,0,0,0,0,1,117.5,38.0,178.0,0,0,0,0,0,0,2,76,2,356,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,599574,2,2,88,294,44,44,44.0,0.0,147,147,147.0,0.0,637,6,199858.0,320803.11201576603,569893,1,29680,29680.0,0.0,29680,29680,1,1.0,0.0,1,1,0,0,0,0,16,16,3.3357016815,3.3357016815,44,147,85.2,56.415423423,3182.7,0,0,0,0,0,0,0,0,1,106.5,44.0,147.0,0,0,0,0,0,0,2,88,2,294,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,958,1,1,60,134,60,60,60.0,0.0,134,134,134.0,0.0,202505,2087,958.0,0.0,958,958,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1043.8413361169,1043.8413361169,60,134,84.6666666667,42.72391992,1825.3333333332998,0,0,0,0,0,0,0,0,1,127.0,60.0,134.0,0,0,0,0,0,0,1,60,1,134,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
48975,6,86324784,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,86324784.0,0.0,86324784,86324784,86324784,86324784.0,0.0,86324784,86324784,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0231683175,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62559,-1,0,20,0.0,0.0,0,0,86324784.0,0.0,86324784,86324784,Benign
80,6,11580973,6,4,437,788,436,0,72.8333333333,177.9150546375,788,0,197.0,394.0,105,0,1286774.77777778,3275924.90757277,9952938,48,11580973,2316194.6,4300167.32274098,9952938,11468,10289771,3429923.66666667,5711728.63586431,10024100,25724,0,0,0,0,132,104,0.5180911828,0.34539412189999996,0,788,111.36363636360001,259.7345848081,67462.0545454545,0,0,0,1,0,0,0,0,0,122.5,72.8333333333,197.0,0,0,0,0,0,0,6,437,4,788,8192,288,2,20,336962.0,0.0,336962,336962,9952938.0,0.0,9952938,9952938,Benign
47110,6,86149180,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,86149180.0,0.0,86149180,86149180,86149180,86149180.0,0.0,86149180,86149180,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0232155431,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62561,-1,0,20,0.0,0.0,0,0,86149180.0,0.0,86149180,86149180,Benign
53,17,170938,2,2,98,354,49,49,49.0,0.0,177,177,177.0,0.0,2644,23,56979.3333333333,98101.3970151972,170257,232,170489,170489.0,0.0,170489,170489,170706,170706.0,0.0,170706,170706,0,0,0,0,16,16,11.700148591900001,11.700148591900001,49,177,100.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,125.25,49.0,177.0,0,0,0,0,0,0,2,98,2,354,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
16400,6,86011122,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,86011122.0,0.0,86011122,86011122,86011122,86011122.0,0.0,86011122,86011122,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0232528068,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62563,-1,0,20,0.0,0.0,0,0,86011122.0,0.0,86011122,86011122,Benign
80,6,11340405,9,6,1303,2118,434,0,144.7777777778,216.9169067741,706,0,353.0,386.6921255986,301,1,810028.9285714291,2641394.15436547,9952982,42,11340405,1417550.625,3460730.4909377997,9952982,150,10486820,2097364.0,4433560.48112547,10022481,11928,0,0,0,0,192,144,0.79362245,0.5290816333,0,706,213.8125,297.64905929630004,88594.9625,0,0,0,1,0,0,0,0,0,228.06666666669997,144.7777777778,353.0,0,0,0,0,0,0,9,1303,6,2118,8192,180,4,20,533769.0,0.0,533769,533769,9952982.0,0.0,9952982,9952982,Benign
443,6,96359102,13,12,1547,1304,672,0,119.0,218.7818548235,456,0,108.6666666667,167.7326516342,29,0,4014962.58333333,13844738.591916502,57992825,1,96359102,8029925.16666667,19146894.6692297,58087169,29,58374043,5306731.18181818,17505264.4954339,58086928,1,0,0,0,0,272,252,0.1349120086,0.1245341618,0,672,109.65384615379999,189.423745567,35881.3553846154,0,0,0,1,0,0,0,0,0,114.04,119.0,108.6666666667,0,0,0,0,0,0,13,1547,12,1304,8192,181,7,20,260731.0,170644.665290187,381395,140067,47918820.0,14246794.498414401,57992825,37844815,Benign
52930,6,40,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,50000,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,25000.0,25000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,31088,63948,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,115729114,39,58,729,63095,369,0,18.6923076923,68.1033092349,1460,0,1087.8448275862,619.505796292,551,0,1205511.60416667,3223516.0885832002,10017261,1,115729114,3045503.0,4593720.02944264,10046791,17,110635209,1940968.57894737,3994197.26584069,10049909,1,0,0,0,0,792,1304,0.33699385270000004,0.5011703451,0,1460,651.2653061224,711.7349870377001,506566.69177361706,0,0,0,1,0,0,0,0,1,657.9793814433,18.6923076923,1087.8448275862,0,0,0,0,0,0,39,729,58,63095,8192,980,15,20,52304.6666666667,73010.2522418889,284099,30334,9591785.08333333,1433678.89759898,10017261,5039293,Benign
53,17,25659,2,2,68,428,34,34,34.0,0.0,214,214,214.0,0.0,19330,155,8553.0,12927.7896022483,23425,1,23425,23425.0,0.0,23425,23425,1,1.0,0.0,1,1,0,0,0,0,16,16,77.9453603024,77.9453603024,34,214,106.0,98.5900603509,9720.0,0,0,0,0,0,0,0,0,1,132.5,34.0,214.0,0,0,0,0,0,0,2,68,2,428,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,5678413,4,4,97,231,97,0,24.25,48.5,231,0,57.75,115.5,57,1,811201.857142857,2118992.71354925,5616347,43,62066,20688.6666666667,35555.8664123564,61745,108,5678243,1892747.66666667,3277878.730079,5677716,187,0,0,0,0,92,92,0.7044221687000001,0.7044221687000001,0,231,36.4444444444,79.6996096463,6352.0277777778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,107,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,18691,107.0,0.0,107,107,107,107.0,0.0,107,107,0,0.0,0.0,0,0,0,0,0,0,40,0,18691.5887850467,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51400,6,932010,2,0,62,0,31,31,31.0,0.0,0,0,0.0,0.0,66,2,932010.0,0.0,932010,932010,932010,932010.0,0.0,932010,932010,0,0.0,0.0,0,0,1,0,0,0,40,0,2.1458997221000002,0.0,31,31,31.0,0.0,0.0,0,1,0,0,1,1,0,0,0,46.5,31.0,0.0,0,0,0,0,0,0,2,62,0,0,65,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51705,6,999615,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,999615.0,0.0,999615,999615,999615,999615.0,0.0,999615,999615,0,0.0,0.0,0,0,0,0,0,0,40,0,2.0007702966,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,4737,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,1100,3,4,161,488,161,0,53.6666666667,92.95339333950001,488,0,122.0,244.0,590000,6363,183.3333333333,120.6626150333,381,49,725,362.5,26.162950903899997,381,344,851,283.6666666667,341.94492733970003,676,49,0,0,0,0,72,92,2727.2727272726997,3636.3636363635997,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,1302,1,1,44,125,44,44,44.0,0.0,125,125,125.0,0.0,129800,1536,1302.0,0.0,1302,1302,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,768.0491551458999,768.0491551458999,44,125,71.0,46.7653718044,2187.0,0,0,0,0,0,0,0,0,1,106.5,44.0,125.0,0,0,0,0,0,0,1,44,1,125,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,277,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,375451,7220,277.0,0.0,277,277,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3610.1083032490997,3610.1083032490997,44,60,49.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,166960,2,2,118,150,59,59,59.0,0.0,75,75,75.0,0.0,1605,23,55653.3333333333,95944.07340911339,166440,227,166667,166667.0,0.0,166667,166667,166733,166733.0,0.0,166733,166733,0,0,0,0,16,16,11.978917105899999,11.978917105899999,59,75,65.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,81.75,59.0,75.0,0,0,0,0,0,0,2,118,2,150,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,247,1,1,45,61,45,45,45.0,0.0,61,61,61.0,0.0,429149,8097,247.0,0.0,247,247,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,4048.5829959514003,4048.5829959514003,45,61,50.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,75.5,45.0,61.0,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
60447,6,141,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,14184,141.0,0.0,141,141,141,141.0,0.0,141,141,0,0.0,0.0,0,0,0,0,0,0,40,0,14184.3971631206,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,782,3,0,77,0,46,0,25.6666666667,23.459184413200003,0,0,0.0,0.0,98465,3836,391.0,528.9158723275,765,17,782,391.0,528.9158723275,765,17,0,0.0,0.0,0,0,1,0,0,0,60,0,3836.3171355499,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
49964,6,2446,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,817,2446.0,0.0,2446,2446,2446,2446.0,0.0,2446,2446,0,0.0,0.0,0,0,0,0,0,0,52,0,817.6614881439,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,116,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50702,6,41,2,1,31,0,31,0,15.5,21.920310216799997,0,0,0.0,0.0,756097,73170,20.5,2.1213203436000003,22,19,41,41.0,0.0,41,41,0,0.0,0.0,0,0,1,0,0,0,40,20,48780.487804878096,24390.243902439,0,31,15.5,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,20.6666666667,15.5,0.0,0,0,0,0,0,0,2,31,1,0,290,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,12506,1,1,37,122,37,37,37.0,0.0,122,122,122.0,0.0,12713,159,12506.0,0.0,12506,12506,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,79.9616184232,79.9616184232,37,122,65.3333333333,49.074772881099996,2408.3333333333,0,0,0,0,0,0,0,0,1,98.0,37.0,122.0,0,0,0,0,0,0,1,37,1,122,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,1025,3,4,148,243,148,0,49.3333333333,85.4478398401,243,0,60.75,121.5,381463,6829,170.8333333333,127.28773179950001,328,1,516,258.0,121.6223663641,344,172,736,245.3333333333,215.2541133947,407,1,0,0,0,0,72,92,2926.8292682927004,3902.4390243903003,0,243,48.875,93.9930658537,8834.6964285714,0,0,0,1,0,0,0,0,1,55.8571428571,49.3333333333,60.75,0,0,0,0,0,0,3,148,4,243,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,11164,1,1,40,102,40,40,40.0,0.0,102,102,102.0,0.0,12719,179,11164.0,0.0,11164,11164,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,89.5736295235,89.5736295235,40,102,60.6666666667,35.7957166898,1281.3333333333,0,0,0,0,0,0,0,0,1,91.0,40.0,102.0,0,0,0,0,0,0,1,40,1,102,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
52009,6,31,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,64516,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32258.064516128998,32258.064516128998,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,513,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,112124,2,2,78,194,39,39,39.0,0.0,97,97,97.0,0.0,2425,35,37374.6666666667,41589.7647785285,82188,17,29919,29919.0,0.0,29919,29919,17,17.0,0.0,17,17,0,0,0,0,16,16,17.8373943134,17.8373943134,39,97,62.2,31.767908335300003,1009.2,0,0,0,0,0,0,0,0,1,77.75,39.0,97.0,0,0,0,0,0,0,2,78,2,194,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51170,6,46,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,43478,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21739.1304347826,21739.1304347826,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,946,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,12581,1,1,41,102,41,41,41.0,0.0,102,102,102.0,0.0,11366,158,12581.0,0.0,12581,12581,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,79.4849376043,79.4849376043,41,102,61.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,92.0,41.0,102.0,0,0,0,0,0,0,1,41,1,102,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,85,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,23529,85.0,0.0,85,85,85,85.0,0.0,85,85,0,0.0,0.0,0,0,0,0,0,0,40,0,23529.4117647059,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,350,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,5714,350.0,0.0,350,350,350,350.0,0.0,350,350,0,0.0,0.0,0,0,0,0,0,0,40,0,5714.285714285699,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
138,17,55764733,2,0,417,0,216,201,208.5,10.6066017178,0,0,0.0,0.0,7,0,55764733.0,0.0,55764733,55764733,55764733,55764733.0,0.0,55764733,55764733,0,0.0,0.0,0,0,0,0,0,0,16,0,0.0358649615,0.0,201,216,206.0,8.6602540378,75.0,0,0,0,0,0,0,0,0,0,309.0,208.5,0.0,0,0,0,0,0,0,2,417,0,0,-1,-1,1,8,0.0,0.0,0,0,55764733.0,0.0,55764733,55764733,Benign
80,6,39286,5,9,249,9910,249,0,49.8,111.35618527950001,1460,0,1101.1111111111,632.4643160773,258590,356,3022.0,7210.8615758914,19296,0,39286,9821.5,11269.3554533227,19824,38,19979,2497.375,6817.8611002382995,19364,0,0,0,0,0,112,192,127.27180165959999,229.0892429873,0,1460,677.2666666667,721.7908746075,520982.06666666706,0,0,0,1,0,0,0,0,1,725.6428571429,49.8,1101.1111111111,0,0,0,0,0,0,5,249,9,9910,8192,237,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,804,3,0,77,0,46,0,25.6666666667,23.459184413200003,0,0,0.0,0.0,95771,3731,402.0,543.0580079512999,786,18,804,402.0,543.0580079512999,786,18,0,0.0,0.0,0,0,1,0,0,0,60,0,3731.3432835821004,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,60879388,13,12,646,990,368,0,49.6923076923,113.5674429692,814,0,82.5,234.11477371740003,26,0,2536641.16666667,4401862.857046,10003805,71,60879388,5073282.33333333,5155885.86806902,10015448,394,60867606,5533418.72727273,5154375.36232033,10019524,186,0,0,0,0,272,324,0.2135369692,0.19711104850000002,0,814,62.923076923100005,175.3296148577,30740.4738461538,0,0,0,1,0,0,0,0,0,65.44,49.6923076923,82.5,0,0,0,0,0,0,13,646,12,990,8192,123,9,20,24496.0,31405.462238279502,88602,11601,9996055.66666667,18775.8130973513,10003805,9957730,Benign
80,6,85,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,23529,85.0,0.0,85,85,85,85.0,0.0,85,85,0,0.0,0.0,0,0,0,0,0,0,40,0,23529.4117647059,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,12664,1,1,71,153,71,71,71.0,0.0,153,153,153.0,0.0,17687,157,12664.0,0.0,12664,12664,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,78.9639924195,78.9639924195,71,153,98.3333333333,47.342722073500006,2241.3333333333,0,0,0,0,0,0,0,0,1,147.5,71.0,153.0,0,0,0,0,0,0,1,71,1,153,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
52721,6,43,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,46511,43.0,0.0,43,43,43,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0,0,0,40,0,46511.6279069767,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,131,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,3859295,13,8,1441,1731,725,0,110.84615384620001,196.5501828007,1179,0,216.375,405.4647906151,821,5,192964.75,235596.028642892,937899,65,3859295,321607.916666667,318525.68632671,1209281,34833,3639344,519906.28571428603,301749.554513736,937899,176013,0,0,0,0,272,172,3.3684908772,2.0729174629,0,1179,144.1818181818,283.7944655931,80539.2987012987,0,0,1,1,0,0,0,1,0,151.0476190476,110.84615384620001,216.375,0,0,0,0,0,0,13,1441,8,1731,8192,62644,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,3983250,14,8,1439,1731,725,0,102.7857142857,191.1971107649,1179,0,216.375,405.4647906151,795,5,189678.571428571,247390.276067911,964675,37,3983250,306403.846153846,330228.971635552,1231686,33016,3950201,564314.428571429,317951.804215071,964675,160190,0,0,0,0,292,172,3.5147178811,2.0084102178,0,1179,137.8260869565,278.9256421235,77799.5138339921,0,0,1,1,0,0,0,1,0,144.0909090909,102.7857142857,216.375,0,0,0,0,0,0,14,1439,8,1731,8192,62561,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
63952,6,133,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,15037,133.0,0.0,133,133,133,133.0,0.0,133,133,0,0.0,0.0,0,0,0,0,0,0,40,0,15037.5939849624,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,259,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
54595,6,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2000000,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
24915,6,86325559,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,86325559.0,0.0,86325559,86325559,86325559,86325559.0,0.0,86325559,86325559,0,0.0,0.0,0,0,0,0,0,0,40,0,0.023168109500000002,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62560,-1,0,20,0.0,0.0,0,0,86325559.0,0.0,86325559,86325559,Benign
